Primary Category	Secondary Category	Title	URL
Religion	Religion, politics and law since 2005	Hindu Forum of Britain	http://www.hinduforum.org/
Religion	Religion, politics and law since 2005	Humanists	http://www.humanists.110mb.com/
Religion	Religion, politics and law since 2005	Islamic Party of Britain	http://www.islamicparty.com/
Religion	Religion, politics and law since 2005	Law & Religion UK	http://www.lawandreligionuk.com/
Religion	Religion, politics and law since 2005	Liberal Democrat Christian Forum	http://ldcf.net/
Religion	Religion, politics and law since 2005	Life - The UK's Leading Pro-Life Charity	http://www.lifecharity.org.uk/
Religion	Religion, politics and law since 2005	Make the Cross Count	http://www.makethecrosscount2010.net/
Religion	Religion, politics and law since 2005	Mothers' Union	http://www.themothersunion.org/
Religion	Religion, politics and law since 2005	Muslim Council of Britain	http://www.mcb.org.uk/
Religion	Religion, politics and law since 2005	Muslim News, The	http://www.muslimnews.co.uk/news/news.php?article=9526
Religion	Religion, politics and law since 2005	Muslim Public Affairs Committee (MPACUK)	http://www.mpacuk.org/
Religion	Religion, politics and law since 2005	National Association of Teachers of Religious Education (NATRE)	http://www.natre.org.uk/
Religion	Religion, politics and law since 2005	National Secular Society	http://www.secularism.org.uk/
Religion	Religion, politics and law since 2005	One Law For All	http://www.onelawforall.org.uk/
Religion	Religion, politics and law since 2005	Peter Tatchell: Religion	http://www.petertatchell.net/religion/
Religion	Religion, politics and law since 2005	Pope Benedict XVI in the UK	http://www.thepapalvisit.org.uk/
Religion	Religion, politics and law since 2005	Pro-Choice Forum	http://www.prochoiceforum.org.uk/
Religion	Religion, politics and law since 2005	ProLife Alliance	http://prolife.org.uk/
Religion	Religion, politics and law since 2005	RE Today	http://www.retoday.org.uk/
Religion	Religion, politics and law since 2005	Religion Law UK	http://www.neiladdison.pwp.blueyonder.co.uk/religionlaw.co.uk/
Religion	Religion, politics and law since 2005	Scottish Christian Party	http://www.scottishchristianparty.org.uk/
Religion	Religion, politics and law since 2005	Secular Medical Forum	http://www.secularmedicalforum.org.uk/
Religion	Religion, politics and law since 2005	Tearfund: Election 2010	http://www.tearfund.org/Campaigning/Election+2010/
Religion	Religion, politics and law since 2005	Theos Think Tank	http://www.theosthinktank.co.uk/
Religion	Religion, politics and law since 2005	Thinking Anglicans	http://www.thinkinganglicans.org.uk/
Religion	Religion, politics and law since 2005	UK Human Rights Blog: Art. 9 Thought/Conscience/Religion Category	http://ukhumanrightsblog.com/category/convention-rights/art-9-thoughtconsciencereligion/
Religion	Religion, politics and law since 2005	WATCH - Women and the Church	http://womenandthechurch.org/
Religion	Religion, politics and law since 2005	Yes 2 Women Bishops	http://yes2womenbishops.blogspot.co.uk/
Religion	Religion, politics and law since 2005	theologyoflaw.org	http://www.theologyoflaw.org/
Science & Technology	Cambridge Network	2Cs Communications	http://www.2cs.com/
Science & Technology	Cambridge Network	2idesign Ltd	http://www.2idesign.co.uk/
Science & Technology	Cambridge Network	360is	http://www.360is.com/
Science & Technology	Cambridge Network	3di Information Solutions Ltd	http://www.3di-info.com/
Science & Technology	Cambridge Network	42 Technology	http://www.42technology.com/
Science & Technology	Cambridge Network	ABDI Ltd	http://www.abdi.eu.com/
Science & Technology	Cambridge Network	ACE Foundation	http://www.acefoundation.org.uk/
Science & Technology	Cambridge Network	ACT	http://www.actcharity.org.uk/
Science & Technology	Cambridge Network	ADDER Technology	http://www.adder.com/
Science & Technology	Cambridge Network	AIXTRON	http://www.aixtron.com/
Science & Technology	Cambridge Network	AMC Exhibitions	http://www.amcexhibitions.co.uk/
Science & Technology	Cambridge Network	AMS Technologies	http://www.amstechnologies.com/
Science & Technology	Cambridge Network	AMiHo Ltd	http://www.amiho.co.uk/
Science & Technology	Cambridge Network	ANT Software Ltd	http://www.antplc.com/
Science & Technology	Cambridge Network	ARKeX	http://arkex.com/
Science & Technology	Cambridge Network	AVEVA	http://www.aveva.com/
Science & Technology	Cambridge Network	Abcam	http://www.abcam.com/
Science & Technology	Cambridge Network	Abcodia Ltd	http://www.abcodia.com/
Science & Technology	Cambridge Network	Ability Resourcing	http://www.abilityresourcing.co.uk/
Science & Technology	Cambridge Network	AcceleratorIndia	http://www.acceleratorindia.com/
Science & Technology	Cambridge Network	Accelrys	http://www.accelrys.com/
Science & Technology	Cambridge Network	Acclarogen Ltd	http://www.acclarogen.com/
Science & Technology	Cambridge Network	Accurate Technologies (ATI)	http://www.accuratetechnologies.com/
Science & Technology	Cambridge Network	Acteon Consultancy LLP, The	http://www.acteoncommunication.com/
Science & Technology	Cambridge Network	Adaxis Ltd	http://www.adaxisltd.co.uk/
Science & Technology	Cambridge Network	Admiral Homespace	http://www.admiralhomespace.com/
Science & Technology	Cambridge Network	Adrenaline Creative	http://www.adrenalinecreative.co.uk/
Science & Technology	Cambridge Network	Advanced Computer Software Group	http://www.advancedcomputersoftware.com/
Science & Technology	Cambridge Network	Advanced Micro Peripherals Ltd	http://www.ampltd.com/
Science & Technology	Cambridge Network	Advantage Europe Ltd	http://www.advantage-europe.co.uk/
Science & Technology	Cambridge Network	Advicehub	http://www.advicehub.org/
Science & Technology	Cambridge Network	Aegate	http://www.aegate.com/
Science & Technology	Cambridge Network	Agricole	http://www.agricole.co.uk/
Science & Technology	Cambridge Network	Airport Lynx	http://www.airportlynx.co.uk/
Science & Technology	Cambridge Network	Akendi	http://www.akendi.co.uk/
Science & Technology	Cambridge Network	Akenham	http://www.akenham.com/
Science & Technology	Cambridge Network	Alasdair Cant & Associates Ltd	http://www.cambridgetraining.org/
Science & Technology	Cambridge Network	Aleph One Ltd	http://www.aleph1.co.uk/
Science & Technology	Cambridge Network	Alere	http://www.alere.com/
Science & Technology	Cambridge Network	AlertMe	https://www.alertme.com/
Science & Technology	Cambridge Network	Aligned Agility Ltd	http://www.aligned-agility.com/
Science & Technology	Cambridge Network	Allia - The Social Profit Society	http://www.allia.org.uk/
Science & Technology	Cambridge Network	Altacor	http://www.altacor-pharma.com/
Science & Technology	Cambridge Network	Altium Associates	http://www.altiumassociates.com/about_us.html
Science & Technology	Cambridge Network	Alzheimers Research UK	http://www.alzheimersresearchuk.org/
Science & Technology	Cambridge Network	Amadeus Capital Partners Ltd	http://www.amadeuscapital.com/
Science & Technology	Cambridge Network	Amantys Ltd	http://www.amantys.com/
Science & Technology	Cambridge Network	Amino Communications	http://www.aminocom.com/
Science & Technology	Cambridge Network	Analysys Mason	http://www.analysysmason.com/
Science & Technology	Cambridge Network	Anaxsys	http://www.anaxsys.com/
Science & Technology	Cambridge Network	Andrew Atter - Executive Dialogue	http://executivedialogue.eu/
Science & Technology	Cambridge Network	Andy's Ark	http://www.andys-ark.org.uk/
Science & Technology	Cambridge Network	Anglia Circuits Ltd	http://www.angliacircuits.com/
Science & Technology	Cambridge Network	Anglia Ruskin University	http://www.anglia.ac.uk/
Science & Technology	Cambridge Network	Antenova Ltd	http://www.antenova.com/
Science & Technology	Cambridge Network	Aptivate	http://www.aptivate.org/
Science & Technology	Cambridge Network	Archangel Accounting Ltd	http://www.archangelaccounting.com/
Science & Technology	Cambridge Network	Arcus Global Ltd	http://www.arcusglobal.com/
Science & Technology	Cambridge Network	Arecor	http://www.arecor.com/
Science & Technology	Cambridge Network	Argon Design Ltd	http://www.argondesign.com/
Science & Technology	Cambridge Network	Armadillo Merino	http://www.armadillomerino.com/
Science & Technology	Cambridge Network	ArtVPS Ltd	http://www.artvps.com/
Science & Technology	Cambridge Network	Artek Design House Ltd	http://www.artek-design-house.co.uk/
Science & Technology	Cambridge Network	Arthur Rank Hospice Charity	http://www.arhc.org.uk/
Science & Technology	Cambridge Network	Arts & Business	http://www.artsandbusiness.org.uk/
Science & Technology	Cambridge Network	Arts Development in East Cambridgeshire -ADeC	http://www.adec.org.uk/
Science & Technology	Cambridge Network	Aspec Precision Engineering Ltd	http://www.aspec.co.uk/
Science & Technology	Cambridge Network	Aspiration Europe	http://www.aspiration-europe.com/
Science & Technology	Cambridge Network	Aspire 2	http://www.aspire-2.com/
Science & Technology	Cambridge Network	Aspire Recruitment Solutions Ltd	http://www.aspirerecruitmentsolutions.co.uk/
Science & Technology	Cambridge Network	Asset & Systems Support Management (ASSM)	http://www.assetandsystems.co.uk/
Science & Technology	Cambridge Network	Atkinson Bolton Consulting Ltd	http://www.atkinsonbolton.co.uk/
Science & Technology	Cambridge Network	Atlantic Accelerator	http://www.atlantic-accelerator.co.uk/
Science & Technology	Cambridge Network	Atlas Live	http://www.atlas-live.com/
Science & Technology	Cambridge Network	Audio Analytic	http://www.audioanalytic.com/
Science & Technology	Cambridge Network	Author Services Technical	http://www.astauthors.co.uk/
Science & Technology	Cambridge Network	Aveillant Ltd	http://www.aveillant.com/
Science & Technology	Cambridge Network	Axiom-e	http://www.axiom-e.co.uk/
Science & Technology	Cambridge Network	B K Tooling	http://www.bktooling.co.uk/
Science & Technology	Cambridge Network	BIQ	http://www.biq-uk.com/
Science & Technology	Cambridge Network	BSI Group	http://www.bsigroup.com/en-GB/
Science & Technology	Cambridge Network	Babraham Bioscience Technologies	http://www.babraham.co.uk/
Science & Technology	Cambridge Network	Babraham Institute	http://www.babraham.ac.uk/
Science & Technology	Cambridge Network	Backup Data Ltd	http://www2.backup-data.net/
Science & Technology	Cambridge Network	Bactest	http://www.bactest.com/
Science & Technology	Cambridge Network	Bailey Fisher Executive Search	http://www.baileyfisher.com/
Science & Technology	Cambridge Network	Bango	http://www.bango.com/
Science & Technology	Cambridge Network	Bardwyck	http://www.bardwyck.com/
Science & Technology	Cambridge Network	Base 4 Innovation Ltd	http://www.base4innovation.co.uk/
Science & Technology	Cambridge Network	Baufritz UK	http://www.baufritz.com/uk/
Science & Technology	Cambridge Network	Beacon Computer Technology	http://www.beacon-ct.co.uk/
Science & Technology	Cambridge Network	Begbies Traynor Group PLC	http://www.begbies-traynorgroup.com/
Science & Technology	Cambridge Network	Beremans Limited	http://www.beremans.com/
Science & Technology	Cambridge Network	Bidwells	http://www.bidwells.co.uk/
Science & Technology	Cambridge Network	BioBridge Ltd	http://www.biobridge.co.uk/
Science & Technology	Cambridge Network	BioPharmaMarket	http://www.biopharmamarket.com/
Science & Technology	Cambridge Network	Biocair International	http://www.biocair.com/
Science & Technology	Cambridge Network	Biochrom	http://www.biochrom.co.uk/
Science & Technology	Cambridge Network	Biolatris Ltd	http://www.biolatris.com/
Science & Technology	Cambridge Network	Biotica Technology Ltd	http://www.biotica.com/
Science & Technology	Cambridge Network	Birketts	http://www.birketts.co.uk/
Science & Technology	Cambridge Network	Bison Rivers Intellectual Property	http://www.bison-rivers.com/
Science & Technology	Cambridge Network	Bizfix	http://www.bizfix.co.uk/
Science & Technology	Cambridge Network	Black Deep Engineering Ltd	http://www.blackdeep.co.uk/
Science & Technology	Cambridge Network	Black Pig	http://www.blackpig.co.uk/
Science & Technology	Cambridge Network	Blendology	http://www.blendology.com/
Science & Technology	Cambridge Network	Blue Smile Project	http://www.bluesmileproject.org/
Science & Technology	Cambridge Network	BlueGnome Ltd	http://www.cambridgebluegnome.com/
Science & Technology	Cambridge Network	BlueSphere Health Ltd	http://www.bluespherehealth.com/
Science & Technology	Cambridge Network	Boundary Capital	http://www.boundarycapital.com/
Science & Technology	Cambridge Network	Bourchier	http://www.bourchier.org/
Science & Technology	Cambridge Network	Bowring	http://www.richardbowring.co.uk/
Science & Technology	Cambridge Network	Brady	http://www.bradyplc.com/
Science & Technology	Cambridge Network	Brand Communications Ltd	http://www.brandcomms.com/
Science & Technology	Cambridge Network	Breathe Technology	http://www.breathetechnology.com/
Science & Technology	Cambridge Network	Breathing Buildings Ltd	http://www.breathingbuildings.com/
Science & Technology	Cambridge Network	Bridge Partners	http://www.bridgepartners.co.uk/
Science & Technology	Cambridge Network	Bridgeway Security Solutions	http://www.bridgewaysecurity.com/
Science & Technology	Cambridge Network	Briefing Room, The - Brand and Marketing Consultancy	http://www.thebriefingroom.co.uk/
Science & Technology	Cambridge Network	Brookgate Ltd	http://www.brookgate.eu/
Science & Technology	Cambridge Network	Bryson Paterson Technologies	http://www.brysonpaterson.com/
Science & Technology	Cambridge Network	Brüel & Kjær	http://www.bksv.com/
Science & Technology	Cambridge Network	Bug Interactive	http://www.buginteractive.com/
Science & Technology	Cambridge Network	Burnt Orange Designs Ltd	http://www.burntorangedesigns.com/
Science & Technology	Cambridge Network	Business Leaders Network, The (BLN)	http://thebln.com/
Science & Technology	Cambridge Network	Business Plan Services	http://www.bizplans.co.uk/
Science & Technology	Cambridge Network	C3	http://www.c3.co.uk/
Science & Technology	Cambridge Network	CADStudios	http://www.cadstudios.co.uk/
Science & Technology	Cambridge Network	CB Creative	http://www.cb2creative.com/
Science & Technology	Cambridge Network	CBA Design and Marketing	http://www.cba-design.co.uk/
Science & Technology	Cambridge Network	CHASE	http://www.chase.org.uk/
Science & Technology	Cambridge Network	CIR Strategy	http://www.cir-strategy.com/
Science & Technology	Cambridge Network	CLE Consulting & Training	http://www.cleconsulting.co.uk/
Science & Technology	Cambridge Network	COEL	http://www.coel.uk.com/
Science & Technology	Cambridge Network	COMPUTERLINKS	http://www.computerlinks.co.uk/
Science & Technology	Cambridge Network	COMSOL	http://www.uk.comsol.com/
Science & Technology	Cambridge Network	CPL	http://www.cpl.co.uk/
Science & Technology	Cambridge Network	CRAC - The Career Development Organisation	http://www.crac.org.uk/
Science & Technology	Cambridge Network	CSR	http://www.csr.com/
Science & Technology	Cambridge Network	Cam Trademarks & IP Services	http://www.camtrademarks.com/
Science & Technology	Cambridge Network	CamSight	http://www.camsight.org.uk/
Science & Technology	Cambridge Network	CamStent	http://www.camstent.com/
Science & Technology	Cambridge Network	Cambourne Project Services (CPS)	http://cambourneprojects.co.uk/
Science & Technology	Cambridge Network	Cambridge 100	http://www.cambridge100.org.uk/
Science & Technology	Cambridge Network	Cambridge Angels	http://cambridgeangels.weebly.com/
Science & Technology	Cambridge Network	Cambridge Arts Theatre	http://www.cambridgeartstheatre.com/
Science & Technology	Cambridge Network	Cambridge Assessment	http://www.cambridgeassessment.org.uk/
Science & Technology	Cambridge Network	Cambridge Association for Women in Science and Engineering (Cambridge AWiSE)	http://www.camawise.org.uk/
Science & Technology	Cambridge Network	Cambridge Audio Visual	http://www.cambridgeav.co.uk/
Science & Technology	Cambridge Network	Cambridge Broadband Networks Ltd	http://www.cbnl.com/
Science & Technology	Cambridge Network	Cambridge Capital Group (CCG)	http://www.cambridgecapitalgroup.co.uk/
Science & Technology	Cambridge Network	Cambridge Centre for Sixth-form Studies (CCSS)	http://www.ccss.co.uk/
Science & Technology	Cambridge Network	Cambridge City Council	http://www.cambridge.gov.uk/
Science & Technology	Cambridge Network	Cambridge Cleantech	http://www.cambridgecleantech.org.uk/
Science & Technology	Cambridge Network	Cambridge Cognition Ltd	http://www.cambridgecognition.com/
Science & Technology	Cambridge Network	Cambridge Consultants	http://www.cambridgeconsultants.com/
